region_id,region_type,population_density,median_income,elderly_percentage,child_percentage,hospitals_per_100k,vaccination_rate,healthcare_accessibility_score,avg_temperature,avg_humidity,annual_rainfall,air_quality_index,disease_incidents_last_year,outbreak_frequency_5years,avg_outbreak_duration,daily_commuter_percentage,international_travel_freq,public_transport_usage,risk_score,outbreak_risk_category
673,Suburban,1330.1922078874027,63859.57141807434,27.35927539872304,24.293485246909917,2.0040544962413978,0.6134216923052703,0.6108098489610926,10.556381420447224,49.717207161675354,1979.7306018945344,81.72734931489472,94,5,11.620297856625283,32.66028195500107,4.834960610344788,19.186150287927997,45.7533882619015,Medium Risk
674,Rural,184.6328155871623,36803.054819443714,16.128233347078933,20.008649416608883,0.7317006581758584,0.6083739886106304,0.5098796570313582,20.89841746288632,62.50502763252769,1856.5315103754713,40.25863648218857,91,9,10.644307209007458,38.50139773182825,1.636028920677098,49.90464639990569,41.348914705940906,Medium Risk
675,Rural,186.58527956271908,54732.844113803796,25.678330193584056,23.972041309317916,0.9387622206516297,0.546815240796823,0.6059317326932259,19.760705361736214,65.80459589157567,664.145607253969,62.45629267398106,77,1,24.52943086991663,28.298368059195134,2.2217241575511526,48.7964342103576,36.5757535110594,Medium Risk
676,Urban,5072.854517406338,52191.636399918156,20.584901139189462,15.099709715566227,3.346159378104576,0.7297268669691069,0.5695868100011221,20.390620342990662,51.81344305577814,1448.9993807275996,44.53536323973038,93,7,18.82720157371243,33.545587787458736,1.5380450290591707,22.68821920298479,32.04407412556446,Medium Risk
677,Urban,2758.643510752811,45574.959372242956,13.728276943326536,22.46770444619429,3.3136724716915564,0.7836474033954688,0.7584420877986386,19.512573870114707,59.059267136605676,1938.0466120480976,32.57278399477359,113,7,29.38743355459747,25.50555992165457,2.1511743455359422,61.011544011715245,34.42272746991479,Medium Risk
678,Rural,304.60566839986353,42836.95193462082,17.510159555245234,19.47291539872628,1.2901658159309495,0.6604288756204969,0.7598275366390571,14.716510809131918,31.106433721079082,1347.2676533257272,119.699154705768,98,2,20.98550016256497,20.05334557963168,1.6868631906546399,23.196058829834875,29.532371093521405,Low Risk
679,Rural,366.3487365892897,39413.66656659203,20.33601189381248,17.134478813260422,1.0364295458983577,0.6670724708357785,0.7078962760506927,18.69695833833021,61.68942097725011,1311.5454335942172,141.2718759157691,119,4,13.731158243912313,45.45377261272357,2.550452445332943,16.198028668796795,41.52550797325951,Medium Risk
680,Urban,5837.055649596215,52482.37346199711,23.630700004169416,18.3902854974391,3.9285284826105857,0.7394759645276134,0.7295649563115804,24.830698304305244,32.52877830395052,1239.9503243584386,65.51911501727604,95,6,23.037708477659905,21.546622473903582,0.9987398463613044,63.611800109087795,31.90604235717306,Medium Risk
681,Rural,392.4154235564769,46557.52376385029,14.95421943558094,18.8430018756052,0.5553419985504529,0.6619743238082655,0.8920877425575386,22.493554549249048,71.2014646218305,1332.4630022788222,65.43383645795397,90,1,15.216703256079526,54.713140086597306,3.2567828640473118,11.220449864056059,34.38591609444065,Medium Risk
682,Rural,27.420419999036994,34409.4259110353,17.62882164211218,18.56166965314443,0.872337818385381,0.5636553092238961,0.7105667034241657,15.658596341000198,38.2131831860312,1768.9719386690197,127.48829808375784,99,3,25.7173371341177,42.234843855860206,4.299776228843302,23.957889184578303,41.03301807179479,Medium Risk
683,Rural,97.86325868415481,55622.082459101555,23.166580458462953,15.794716658544946,0.9940807182041203,0.5721169953176494,0.8362278156256541,9.6971672824696,73.8339759354163,1551.1693093208553,108.6869369510998,107,6,14.622806840196954,55.55966554225329,0.3692719239562704,20.59682155444737,44.642330451623806,Medium Risk
684,Suburban,1221.6007862712104,42692.49225456283,15.33100240908574,18.448737836932096,2.473566700902321,0.7765623597734742,0.49206501154059246,8.911954599239927,72.01807526926594,682.3349442774036,55.79906683060695,73,5,11.428767660176566,49.05145856072481,2.604158072193425,52.132802104499476,47.11600251248753,Medium Risk
685,Suburban,968.351780624756,64902.32703873387,15.535601629315494,22.14676870925421,2.075940189476068,0.7541796808637605,0.4714049628913348,15.367625600830191,40.24899716021728,1528.8674085802452,97.22773442379152,93,0,17.760552366830282,39.66587000445897,1.546710567113304,56.145620391789,34.15525860376841,Medium Risk
686,Suburban,1594.2649999381506,42180.09896010573,10.161165777910703,22.58637583913712,2.4388299664957263,0.7635646649840913,0.6278053940513566,13.79043940719761,69.98703218564197,1471.3738164064675,30.43355190410864,92,1,26.65686185733675,20.769268138270405,0.6497866971516499,69.43391276540407,31.819261114893028,Medium Risk
687,Urban,9804.345549791626,42718.379463438505,25.05738889007141,21.577784072381785,3.952805999822639,0.7559798351610015,0.8217202218323701,14.452622275801282,41.74742814166964,1163.7063904902775,48.65427505877487,103,6,17.73998118508618,40.14327109657842,1.032485240329026,62.57826537754947,33.9013382663803,Medium Risk
688,Suburban,788.1614587991337,35867.69217215598,14.305455465793429,17.794351703135632,1.8615476068554164,0.6995040020906892,0.872280185133574,20.965163144162236,52.20862923839053,1492.3468522601083,112.62998471745878,113,0,28.554645595660077,23.778282050748768,1.9169405679697529,52.537247405705315,30.767712405782643,Medium Risk
689,Urban,7251.305073837384,71064.74422992428,16.653090018101025,20.926586478854468,3.737380334262479,0.8391475918804587,0.7737873180270551,21.226179239471183,66.52713157482896,569.5299041514193,95.96036028044293,99,9,29.476037065659977,21.564992192788793,4.736367879752155,69.84489595704551,48.65755574984645,Medium Risk
690,Rural,338.760063823726,39559.75669172049,27.48594154149925,15.596395846287715,0.8177305466176398,0.6982303290296373,0.6111639395514976,21.853878758097263,36.55781119826294,1953.94199307362,148.09675764500832,90,4,26.685110071703438,32.16729910514064,2.398170709708661,62.42918657680313,41.550179129697625,Medium Risk
691,Urban,9113.159695966282,60270.72281074838,21.651033927692005,20.52940748189252,4.648400561882053,0.6703144287289323,0.573514012662818,14.615227295610268,56.91263731723828,1716.9332809190596,55.97317000940058,110,2,11.817978029490956,40.59069496301772,0.4129913409232533,31.385071309467254,32.04266368589519,Medium Risk
692,Suburban,1334.1733122308196,28532.17500146372,14.53539106701533,19.55882588424103,2.9298822835812515,0.7700905835567581,0.4726164345381719,10.38391856895124,31.489039366046047,1900.286469074946,93.20996998568972,101,7,19.638151376720042,58.7465165258695,3.3935285659687953,19.224701919747154,42.93987657821666,Medium Risk
693,Urban,3634.118066664043,38493.92973021693,10.427776933501596,24.441743635056618,2.9242835409872767,0.6519116372296138,0.5185658011916615,24.999117605312133,41.75143935590668,1133.0078762685846,140.44677978000442,114,5,23.668322645874184,44.24040294988573,1.8607424769975727,13.4454087641347,40.32598878687803,Medium Risk
694,Suburban,1355.180727672585,59539.38928071681,27.701517250858963,20.794749906937085,1.870273357947377,0.6618497035250283,0.8428737668594162,16.068818649828927,44.912857818824236,1619.2857249759566,148.81982547064865,96,6,19.659067264333313,31.927891926037177,4.241025765126519,46.129258367587255,46.93997293295508,Medium Risk
695,Suburban,1111.9030565814446,41288.88364165324,27.8558671284132,24.983031557339583,1.772230687288048,0.6240765929549239,0.47178873172429764,19.98259575713399,63.051352911718354,1492.1612576761622,131.75089947340933,108,9,14.43831245426605,46.96091786406531,0.61166998617865,37.243720283402844,48.06725473544797,Medium Risk
696,Suburban,1072.005465372752,42408.648057392085,16.751145071209,19.992656746487505,2.512021262367779,0.7936470247052342,,14.495488073401948,73.6508554970541,926.2670005853936,100.96473240016867,101,9,14.035991626843805,22.821371809492877,3.8867420150225294,24.980863860359502,49.96695599359987,Medium Risk
697,Suburban,1531.6595533182224,65861.40930671204,18.875896819594576,17.84908623041765,2.8440232844424336,0.7723128568499913,0.4820199735382065,19.59592213418221,31.29805091769605,634.978334524431,64.38568782645805,96,8,27.705982225423845,39.2728534165679,3.5176168766814215,13.134619821757841,34.732274180300934,Medium Risk
698,Suburban,951.8950967800438,38322.17409348631,10.012789217210699,19.666608817201734,2.2298500254119076,0.7726261831678128,0.6242628039412412,12.414324850786894,48.17781469338364,1992.120577043695,98.54559895229956,99,0,16.81352737940322,35.566418507437824,3.8037794607535806,14.379024376826168,34.74168690159251,Medium Risk
699,Rural,220.79932126930527,72456.2314436033,15.321038448786897,23.90314208320651,1.4792249722566106,0.5988548722812249,0.8684686825163367,22.363369457767615,30.05643112634914,1841.3567444532925,67.32543837015666,94,7,14.269691673972702,56.23476425239887,4.5052162633454955,16.13267889523735,36.79978349834503,Medium Risk
700,Urban,8896.149112085332,32579.572536456235,20.213388048731346,19.16668049920095,3.047903884344913,0.7941504436555269,0.7156446561663654,18.225585663330655,34.98308067777203,1888.0800714880138,97.0163958876083,92,9,13.719264481162636,56.381022374493185,4.156564859580252,19.81851047967542,41.24166182234144,Medium Risk
701,Rural,143.40129282153092,53501.23191660963,23.076093187686613,15.94932009565618,0.8188518089365824,0.6985628924511077,0.7392133335043685,16.88081741318613,66.50375833016645,819.3759284064586,39.45384852046972,93,0,16.364135919921743,25.83436536036601,4.778712127415143,14.583533027922368,32.77215683191801,Medium Risk
702,Urban,5959.540335215751,58107.80284023456,28.753985323881835,16.416025756129883,3.43931814265609,0.7064284257443421,0.830435061777336,23.143348907910966,54.41773101406002,540.2719016234995,114.95572882060759,97,1,25.364955552926325,52.11968071468612,4.408684781861627,66.26092612956822,44.33866120608453,Medium Risk
703,Suburban,1353.1536537843158,60008.284089567926,29.910404565287575,15.136776511046442,2.032699822973686,0.6562055852540405,0.5311579250827674,24.918680219517817,41.126489124944285,1563.6857612228437,40.17113679303862,107,9,26.745625473981168,57.522903868216446,4.969077043493378,17.51605564794791,44.605365710369504,Medium Risk
704,Suburban,799.1879988262391,63309.14284936375,29.553354353981206,20.94855501463023,2.775876704733371,0.6017767607657656,0.41831581992480965,15.709833483528008,59.83621686629317,1083.4746524006587,136.77093779677847,94,5,12.465112399017634,52.23055330172028,0.145287341447283,28.75032741911215,45.24783266615937,Medium Risk
705,Urban,6712.311524866724,37164.616997394085,19.766762879906373,21.526890393409257,2.803261761412909,0.6851022904930992,0.5235873722972588,15.637283116122452,78.68741070589803,1095.7287499143804,101.87881087572318,92,2,10.69484291844654,38.74934107285841,2.0534305088402194,18.21281918150966,41.754287231973876,Medium Risk
706,Suburban,1989.3552363488966,74379.95463612792,29.259518847289712,23.315349724468753,2.195328334954029,0.7474978968919839,0.46406752012526203,13.191624847681846,55.60519277318996,918.5904157699048,49.33964254753933,98,9,12.500273802316196,25.41834459636945,4.128897598514274,65.31444332291409,49.609769685718966,Medium Risk
707,Rural,108.36502509306949,75865.42039001329,13.205869476416574,17.106024926325084,0.782886072068555,0.6019026540581672,0.6554024435887738,12.435257828311965,70.71472596737763,1629.5153010314384,139.64828101319304,111,7,23.394460156623012,51.94996595808003,1.3598618487203107,47.08256872490534,51.14378865996287,Medium Risk
708,Suburban,1673.66245280029,65494.94118644584,27.644248236346268,19.021504761949288,1.5999331310511922,0.7032101644683586,0.5729862439035129,13.119164917910329,63.611269027358745,1926.5493871229091,88.27299815962164,99,6,25.720009841547338,48.45816967456916,0.8234162239932922,37.36402869825544,43.15241802786494,Medium Risk
709,Urban,2142.3839737675944,26018.874748757586,23.667215897467255,22.242407868134126,4.738509311395639,,0.42412206156827087,18.062739081665853,48.58115051788839,909.5350276281831,76.33589397925934,88,1,22.37193923002203,53.52596661505428,2.62710732303282,32.61959412199809,35.74333251458659,Medium Risk
710,Rural,27.763635582249478,43909.56268380927,26.974726555079357,16.391966134168857,1.0802189636905406,0.6776215838022943,0.6367698234494452,22.68589907270868,67.32833369016964,1707.0074267833377,118.3793050460135,118,5,10.956221274049597,29.858394785500202,0.8016677690131864,43.47692448606883,41.30318102314676,Medium Risk
711,Urban,2311.4696583149694,23723.66124815176,27.88456085480494,15.701966114077136,4.950805181819565,0.7732583580508922,0.49173212698442426,25.644163734717235,63.953454948848425,1645.071889675344,81.52113400449294,113,1,11.869847231679795,28.435113624294086,1.2697711783646108,65.05799145530261,38.50380140205999,Medium Risk
712,Urban,5419.320961501675,64124.28520327236,29.953924373224268,22.533881149198358,4.926977476422573,0.8074202265071747,0.8816013204857083,20.382590311218557,65.36353629722277,619.6451381766066,78.23042243912118,104,6,17.219388272970804,51.33874205753263,4.876211026097917,45.07129092629158,45.03519471787229,Medium Risk
713,Suburban,834.1612104023258,69763.61138500948,23.703812140287276,15.269850358684923,2.8486831509907065,0.6676213126858354,0.7720828812408045,25.44679698000864,67.99034535501599,1475.8324682183593,77.38398277731505,103,9,17.935018515992034,24.144751506598663,4.201664784513563,43.01814360615755,47.89007618338401,Medium Risk
714,Suburban,1523.8732547639195,63029.78361893332,10.617942451426307,17.014229088228024,1.9013573120673313,0.6145112750858333,0.5773599029494008,29.23337681272497,31.360125435773785,1329.7752383865943,55.380115269574475,93,9,11.789567659648348,46.07894855691843,2.4860094948723166,57.424915019152614,42.170633820279946,Medium Risk
715,Rural,200.2997700590583,50278.09917933551,29.632213112848657,23.310844073565953,1.4117377082773537,0.5508680175155208,0.7862632115812972,32.82920829622199,43.273661249882444,813.1138001425848,143.3119391586661,88,4,13.535204582020985,43.68257231019667,2.7465718758778186,39.634359634561335,48.25982836854771,Medium Risk
716,Suburban,745.9819579383058,84703.00160378678,19.78898397371079,19.886861951261473,1.6162765646894788,0.638154830403344,0.5604863463877503,16.001283791077736,50.96734969629533,1390.9061657879065,133.60141254276726,88,0,10.519645874515607,26.11223237273133,3.171582744142314,14.4170956920209,37.20355020829693,Medium Risk
717,Urban,4702.8310855624295,32344.525528203932,23.452974788647424,20.886917203634045,3.0587468858866105,0.8194418975146777,,27.81177254686615,71.12680094567358,1109.0188042823288,449.36341412070317,100,7,27.931626719279773,31.99652193908268,0.9909522815816424,36.745097249167216,47.61403679474304,Medium Risk
718,Urban,6222.751292322537,60053.52260887639,22.146491845154518,15.002406697429024,4.513684336699562,0.7160424673452292,0.5601039920774786,17.93368540536651,49.15314060672337,1445.3937921261208,83.04728524730676,104,2,14.29518799924944,27.476478591623035,2.329181851807479,54.865916628401926,35.13042100825238,Medium Risk
719,Urban,2159.0392695782434,58799.743555080044,17.82553710813891,19.201345541831003,4.9222542927850945,0.7889215223253456,0.7595859614210626,20.26480544957306,58.13510026855338,1961.9138162948625,112.66397813106673,115,1,15.80821844284493,32.13914792055276,3.9366247829225434,27.802377350193975,35.73310314320543,Medium Risk
720,Suburban,874.028466360053,55438.14636639442,13.738190696541546,20.42035385506118,1.9237482552710108,0.6646934669460993,0.5757640207984402,25.813240293430965,33.16596234861605,1978.942526602126,33.78415537574689,105,4,20.309698187745845,25.335379741713595,4.899039078304574,25.465953211733385,33.74464992741966,Medium Risk
721,Suburban,824.4043364028621,74532.35935425744,20.422040285889906,17.856488707180553,1.8725949131009072,0.7517868812454107,0.45911908786313166,19.805882566512715,48.498324720293475,727.224074980828,60.95709951533783,107,4,19.384898917410794,40.45298174644506,3.2181058138085774,49.60015627447597,37.536800591678045,Medium Risk
722,Urban,3125.946907129226,56175.87660861863,27.45746571534252,19.094962783455518,2.923800400823656,,0.8162447372097243,14.928924956015859,74.02912215604833,1410.2471433705998,133.28742712657015,84,0,27.948139383847174,33.30293967506495,4.729956228453273,10.814895273926183,42.29993398008309,Medium Risk
723,Suburban,698.1476025931104,52916.25831716715,28.36736629500246,22.777582542329856,2.9649235784888397,0.6432657940332541,0.47039995610484525,18.849322326452235,56.03518910198068,1743.5564221139268,34.780690900567166,99,3,19.178330485974705,58.78288207346233,1.5511568944929042,47.63946817139028,36.90315376137392,Medium Risk
724,Suburban,591.7192715715294,70483.40555648267,11.975059373633767,15.69591847396309,1.7304472805899,0.7528800222778612,0.761997692072369,19.76751709436721,58.25088844530553,1202.3396061389485,136.59909776431465,108,9,17.106722987103037,30.262929039601868,1.4056531260678244,34.251528051200836,40.53074989137703,Medium Risk
725,Rural,29.01421677516312,33122.88190292666,21.302919411138877,21.286321599028497,1.3577589578071114,0.6101790751539139,0.6053546979516691,20.37952552821243,71.9145596927057,1971.4276960289285,107.41238461895199,113,1,10.175495101238356,20.06899288439363,0.5785649588180023,16.09339620575073,32.900661950838035,Medium Risk
726,Rural,110.40885593283988,51137.343964706575,13.50909940393882,23.06209655172433,1.3884317051440962,0.670257767859503,0.6166834743484175,11.154561339820717,67.93369423433904,646.3687543644041,34.829372474310084,108,8,18.508309885450334,55.62204595077863,2.2048765007549305,42.02658362410226,45.374229015635024,Medium Risk
727,Rural,156.84896527853664,63672.849168582376,15.550779722879373,23.31865870073205,0.595535609361645,0.5222522494618936,0.8506616870813859,16.790006073843518,57.04061412412176,1578.221400041358,57.03466702350532,89,2,19.10065238243989,21.11887589101436,1.9908155975455357,56.22626848749871,33.13995881639876,Medium Risk
728,Rural,352.3898465524455,50951.6296304948,20.76658658519646,22.426317468131437,0.7473017988277229,0.5463034136492112,0.8749624119570274,29.770589003955862,31.38449433793877,709.1981954977723,98.43989114414977,107,0,29.559522387059353,48.15410740531384,4.173815121228687,12.414812451292242,35.37667200896655,Medium Risk
729,Urban,4993.368748732641,52800.30159956144,23.914904967134106,22.74020922965081,2.607340387169293,0.7355972344425182,0.4611057917926837,12.370925086921053,51.56001932223359,1150.9637736804425,89.78540240546924,115,5,14.08892734131326,29.548032187959137,1.2101138577788273,33.70894650985821,39.55306493077449,Medium Risk
730,Suburban,1157.0476747017046,61034.82715462053,12.530538280981514,15.48841623320744,2.816912345999409,0.6159662133125746,0.47416959035985656,24.62952088363859,31.106663777905904,1442.5045479479807,99.88446757900182,97,5,21.86475443130835,41.55848477425684,3.3489639323069915,54.427879056683814,41.55690049138659,Medium Risk
731,Suburban,1832.4662332236985,58433.22555347589,19.164936838685836,15.375728858446102,2.2383846095684166,0.7796891068288366,0.49522507780375946,23.048209662502185,79.12962360052938,1711.535930019757,115.17957507384777,105,1,18.47048184602045,27.453339053776293,1.8830139287717282,17.745780991578002,38.43919205964374,Medium Risk
732,Suburban,907.541924253889,39214.496060562604,18.562561014202835,24.832576109615697,1.9932495703217854,0.775285854968487,0.8215995708118426,18.687594761265558,77.60292091486053,1685.1642684006417,109.1516192470578,112,8,15.159416793175971,50.269563129425094,3.8986526169938545,34.29383178634987,49.39705925307124,Medium Risk
733,Rural,469.7447430804336,42136.69678823199,11.909253573996567,22.849991744235837,0.9545835055752094,0.5984821573430743,,25.093522487606734,63.04475269694639,1326.8619771839265,54.800752534689096,95,6,26.29015936261063,45.80330767867145,1.8934753992001923,28.244217086815418,40.973400450344116,Medium Risk
734,Urban,8668.860469505922,53443.58961611379,20.081498936801765,20.26689358926351,4.816782113269433,0.6563230022542484,,16.3781818409827,32.602619918365356,557.2304089030658,81.57812377696584,101,1,12.440871240596254,23.149334730539266,3.432300839164985,34.429903725347216,29.85678367543434,Low Risk
735,Rural,63.92851821443453,33738.07148534303,11.159973089140571,20.44801978275977,0.5828042747145458,0.6655439495582016,0.7159787326950144,30.504642986258848,57.84837668802242,700.2035067044885,64.49485362048995,100,6,25.387582929263452,48.276440603959614,0.2966830020105099,42.79565580983468,38.74271607583306,Medium Risk
736,Urban,9966.851433425298,69950.84897318075,18.84207492415558,21.55232484576344,3.3507935107454787,0.7145118473266536,0.6122169444287895,15.562922911515837,37.27838793262506,1746.708446653074,71.8437474433964,97,7,29.88506638173072,26.727631377130187,0.8048291023445074,40.202677176654355,33.2360362038884,Medium Risk
737,Suburban,756.5901388000275,51509.32319315274,18.218836664412947,21.020536729270454,2.452430569458434,0.6085566561967588,0.8999463333525246,25.664347118600226,48.19597884022377,592.3139703648443,132.27878097306183,112,4,21.701997970899722,28.594846953965384,4.456571589309574,69.6016513032846,46.56630152331967,Medium Risk
738,Urban,8898.013026419898,57877.53969893252,28.296319515299615,24.733791957751173,3.1554097760219983,0.6925701541919828,0.44025827929575595,8.05734268761157,58.0898926331069,520.4065931760024,79.42779571319238,82,4,24.345921551468557,24.2117143302378,1.2732564576619316,21.21094116719722,40.77179543641002,Medium Risk
739,Suburban,853.2758416873032,59462.95638256282,16.374053119227668,21.77162876472473,2.921834488719271,0.7276955833226478,0.7758283386051856,13.094149705197811,67.57902076414189,996.0541825989665,31.79495935121226,79,4,19.368190900487175,55.41131316387602,1.8717923054595176,65.9470252648386,39.77705666907123,Medium Risk
740,Suburban,1901.2330156895096,44030.123376661664,14.62302735125354,18.941704545835062,1.755160323018114,0.6989823209553321,0.6356840778507453,21.290459883006683,77.81295990136906,1150.5918243439667,124.27521651455973,91,5,20.299475699642105,43.29446862960065,2.3814179737058288,52.09381242937105,47.37556321961405,Medium Risk
741,Rural,225.7760067388356,55636.43642526245,25.459134247014177,21.381095212039497,1.0880547658468156,0.5458823982469212,0.7225685204096292,15.223622506535943,46.742810728810596,1879.3382942199275,108.44641113119769,93,5,16.70927902365295,41.01762280609525,3.430382868932461,55.2717603296045,45.76316963086872,Medium Risk
742,Urban,6521.2184374183125,25334.383381442913,21.03174917896492,16.15712394263522,3.5042897992134696,0.7416810106061057,0.824313899360489,30.132877068056338,67.93242963712237,1402.139877837201,71.6732681851524,90,2,27.785709241485264,50.85254532900056,2.116406854206131,21.030743613357867,37.60577762535751,Medium Risk
743,Rural,270.8520519933981,43762.75685182019,16.70576634158941,24.855404806740392,1.02183304849485,0.5281390847721492,0.5098373389973537,24.639343827376067,54.09721396963604,563.706365732617,85.50407824539606,98,0,10.912054476521725,36.922352367868996,4.310621838240585,18.080489079519786,39.66233525975624,Medium Risk
744,Rural,300.42331254057063,67240.6665967853,14.263284047838162,16.167529671580084,0.9153934299687984,0.537316007898625,0.4512083588388795,26.44645436268837,45.116336663644674,1790.7349141949728,32.05777848220335,94,6,22.621315563353924,40.55866050090582,3.572651017146868,33.450012956033305,40.12198313881116,Medium Risk
745,Rural,341.82314604862484,55118.51557525141,27.70457968422345,17.520147336790526,0.8811476533610507,0.6555285139355378,0.6463744480646689,29.391386758720934,74.46070067120954,1019.5989796442785,74.31962025835736,114,0,11.132049312109306,53.32774617572723,0.3213220068376409,49.19547756903201,39.67954467204936,Medium Risk
746,Suburban,788.1939908027998,62254.76489981043,16.305125147496597,20.12960748259239,1.8693556518093142,0.7727392918005385,0.5569093901635809,29.156886953896212,42.25765147757657,1627.7505665894766,32.111098559269784,93,5,25.739801667696504,33.37053499116837,4.418122688780768,46.89460514811644,39.415644487260295,Medium Risk
747,Rural,277.67676134723916,53352.85643812305,17.422233275531763,21.974990360370946,0.9757937917347358,0.6672225609855376,0.7390362561609584,12.580104702662911,64.2272216515662,825.7330002365975,148.10997197895483,111,3,20.71263305694464,25.484127522973147,2.7385322856472594,18.753354788997235,43.175836638511555,Medium Risk
748,Suburban,1473.0828202323585,49510.57247135965,27.51306775349172,16.085631447028092,2.6875993394994793,0.6341509101992393,0.4183539914023142,7.6892043830747685,39.27873013725239,1647.5647849557345,78.61512880042321,113,9,23.655051546799186,32.29798379845408,2.8410366987285034,65.9639362252217,50.405490873142725,Medium Risk
749,Suburban,572.9412074529165,66110.35058771427,29.15737119755152,16.57800877025666,2.0882098876742248,0.7688280920050949,0.8034356966344398,23.288027843189223,61.23978536669313,904.0528178040408,64.08423487809331,89,8,21.473331950980196,56.56835158723248,2.5794261403579943,42.622085178695045,42.66111996913523,Medium Risk
750,Suburban,903.3564568422221,48106.27778375618,11.05182942481357,20.504924694659177,1.9609404648634396,,0.46714848219759336,16.931843808098577,76.63149828696798,1841.7818653249024,52.79958110427414,95,9,17.442403920160572,44.38925412759683,1.444302192161248,51.91428910784396,45.69628734015422,Medium Risk
751,Urban,2864.202554865228,86206.04203196365,12.133101392593812,24.64176261131151,3.933216644017709,0.6802069984993853,,27.585215429773978,70.01171069665813,1284.8472917982976,52.577801825586675,85,8,21.873501487958038,52.23622588075607,2.19441224868505,16.803899640694524,44.28747418293452,Medium Risk
752,Suburban,1185.9496969953468,35764.39563176651,29.82803726099223,17.441368208069065,1.7978286053056394,0.7053605837711874,0.6686040896974443,20.612905343402364,51.99103689166221,1657.8382194878818,91.99852808743232,103,6,15.497428561843062,47.104527021704456,0.28832217741910204,44.09366893999968,36.55496182054808,Medium Risk
753,Suburban,1966.7894507179528,94515.48168150111,24.247253268856383,19.845384811256466,1.8368529289151272,0.7074555693096896,0.8721344354453602,22.146308287679716,50.49554940842359,1519.4614324995096,147.36410266628218,111,0,19.594003250670916,54.35649304382566,4.489589915781795,67.37357182456924,44.71815599324529,Medium Risk
754,Rural,294.2213420960682,72367.4960642027,24.796432687311928,20.381434300814544,0.5873273725584691,0.6852162693573838,0.6278012687508311,18.49732007410616,48.16668909581321,1444.3510927531574,110.86055534003722,91,8,13.733678518286334,36.2559941141799,3.67974439639758,67.9274907063882,48.2885059863618,Medium Risk
755,Rural,470.77070505839396,23609.75766824557,26.561099459385456,21.71987871402326,1.4707281639857945,0.5509584711462608,0.6428920571776162,22.420639600196147,55.06202387126766,858.7651922860643,100.81120793856093,98,1,10.338587048510702,40.88380947659156,1.7427143949316226,10.079192139059781,34.59498005476217,Medium Risk
756,Suburban,917.9424996346354,35140.18883751142,20.15367649270169,21.924403525181297,2.445278353581859,0.7607509895138381,0.6260041439935407,18.566391525899686,55.95458651698641,1715.602911288475,81.32414049830862,106,9,24.742499317949548,42.57611702042399,4.44468180759582,49.93338332732466,47.66530356532084,Medium Risk
757,Suburban,869.5569997214409,74150.10726281191,27.835834229663156,18.15547473644915,1.823228432914477,0.7187391957631711,0.4335985490513566,15.382496885433897,65.72708507250026,1554.7078149312213,72.59592371833861,115,4,20.080760152575145,47.338109736842014,2.9808752918678967,60.541407263102926,46.82928461384089,Medium Risk
758,Urban,6603.802223090919,55565.806073230444,24.63935676705424,15.428373211889983,4.189477409069963,0.7329380308331572,0.4620484380548412,16.32512449371367,50.99537738492338,791.3493945433726,79.86714385479799,97,0,13.986810685251452,52.89564371785129,2.124791119709679,10.85744620244202,32.87390809182414,Medium Risk
759,Rural,302.2162815274903,30732.55582171816,11.473825047408695,24.41425594835272,0.9939848846920857,0.5171049035152216,,15.41870197789865,43.941658640890836,805.4040736019822,63.712492601066245,102,0,27.91486890248625,27.526863833844956,1.722824983545995,33.76731790309917,27.537783739138998,Low Risk
760,Suburban,1878.8813697894673,39915.78195877556,16.95901722861985,16.90085412599845,2.477661718228655,,0.5459649855365367,19.177210451647156,57.25867536163099,916.0013090743314,96.1194340014305,94,6,17.842557099735764,24.732962920125527,3.9257888509472285,31.827163095943426,42.748486045218314,Medium Risk
761,Rural,261.35963253802754,56206.313044210816,28.42059032107604,20.351067800006035,1.0115083647656387,0.5531356931005674,0.8678999157646456,21.212250903179097,52.895958359981044,691.3868589310657,81.92458975518599,87,1,28.531578342862517,46.07817379936681,4.572035939912723,60.008326100802904,40.93189786314976,Medium Risk
762,Suburban,1034.158849278439,38483.894130944886,29.043476749125624,24.58573843129358,2.5872470602864635,0.7767591968152955,0.8594980815395303,16.42013987290784,55.57780982596561,1443.5895359377582,80.25053975042576,98,3,25.678247611744673,33.29790872990553,2.997578690013345,52.93835416401756,37.71216941185401,Medium Risk
763,Rural,419.53584386157803,26734.6072702502,20.064093401499278,22.687347933788026,1.377545542559473,0.5207563856353343,0.5924281312465267,27.525979994395197,68.80582992067502,1147.4776438909416,69.86733168795406,97,0,27.76702754095084,50.22445327296688,3.671677401646586,30.792464185811465,43.43477913587657,Medium Risk
764,Rural,322.6098949226761,44177.75130741455,12.91304182128713,18.323371802203223,0.9552643473751825,0.6066814750290984,0.6554046078557687,24.911454091907252,57.30272962182822,1762.5586478344212,50.41214954258039,94,7,27.095566925911584,57.568739795107405,2.9419182702152114,24.248134433364744,41.18558992897897,Medium Risk
765,Suburban,1637.4585702699399,34151.27846634149,11.024790822928495,21.829615935420648,1.876618536044018,0.6999340487458107,0.7733733862562971,22.47392717665049,58.13333903281666,624.9538746676945,52.26962841402665,91,2,23.421803489918375,58.316502035605915,3.8712211372779213,46.24107979451069,37.47000054610547,Medium Risk
